6.108005e+01,-4.719858e+00
6.158071e+01,-4.721258e+00
6.208136e+01,-4.705058e+00
6.258202e+01,-4.717658e+00
6.308268e+01,-4.706458e+00
6.358333e+01,-4.691858e+00
6.408399e+01,-4.700658e+00
6.458465e+01,-4.694458e+00
6.508530e+01,-4.691458e+00
6.558596e+01,-4.690458e+00
6.608661e+01,-4.682058e+00
6.658727e+01,-4.693658e+00
6.708793e+01,-4.693058e+00
6.758858e+01,-4.674458e+00
6.808924e+01,-4.668858e+00
6.858990e+01,-4.644458e+00
6.909055e+01,-4.643458e+00
6.959121e+01,-4.632658e+00
7.009186e+01,-4.619858e+00
7.059252e+01,-4.602258e+00
7.109318e+01,-4.592258e+00
7.159383e+01,-4.591858e+00
7.209449e+01,-4.566258e+00
7.259514e+01,-4.554658e+00
7.309580e+01,-4.537258e+00
7.359646e+01,-4.531858e+00
7.409711e+01,-4.527858e+00
7.459777e+01,-4.530258e+00
7.509843e+01,-4.516858e+00
7.559908e+01,-4.518658e+00
7.609974e+01,-4.524058e+00
7.660039e+01,-4.524458e+00
7.710105e+01,-4.522058e+00
7.760171e+01,-4.519258e+00
7.810236e+01,-4.511458e+00
7.860302e+01,-4.498058e+00
7.910367e+01,-4.479058e+00
7.960433e+01,-4.469058e+00
8.010499e+01,-4.472458e+00
8.060564e+01,-4.466258e+00
8.110630e+01,-4.458858e+00
8.160696e+01,-4.441658e+00
8.210761e+01,-4.441058e+00
8.260827e+01,-4.429058e+00
8.310892e+01,-4.411658e+00
8.360958e+01,-4.414058e+00
8.411024e+01,-4.413458e+00
8.461089e+01,-4.396458e+00
8.511155e+01,-4.376058e+00
8.561220e+01,-4.364258e+00
8.611286e+01,-4.361658e+00
8.661352e+01,-4.357858e+00
8.711417e+01,-4.338258e+00
8.761483e+01,-4.338058e+00
8.811549e+01,-4.337658e+00
8.861614e+01,-4.315658e+00
8.911680e+01,-4.318858e+00
8.961745e+01,-4.303258e+00
9.011811e+01,-4.297458e+00
9.061877e+01,-4.279258e+00
9.111942e+01,-4.278658e+00
9.162008e+01,-4.264058e+00
9.212073e+01,-4.263858e+00
9.262139e+01,-4.258258e+00
9.312205e+01,-4.246858e+00
9.362270e+01,-4.239258e+00
9.412336e+01,-4.230058e+00
9.462402e+01,-4.223058e+00
9.512467e+01,-4.223858e+00
9.562533e+01,-4.206658e+00
9.612598e+01,-4.213858e+00
9.662664e+01,-4.210658e+00
9.712730e+01,-4.211658e+00
9.762795e+01,-4.190858e+00
9.812861e+01,-4.189258e+00
9.862927e+01,-4.180858e+00
9.912992e+01,-4.168058e+00
9.963058e+01,-4.150658e+00
1.001312e+02,-4.154058e+00
1.006319e+02,-4.134458e+00
1.011325e+02,-4.115658e+00
1.016332e+02,-4.117058e+00
1.021339e+02,-4.110058e+00
1.026345e+02,-4.106658e+00
1.031352e+02,-4.114658e+00
1.036358e+02,-4.105458e+00
1.041365e+02,-4.103858e+00
1.046371e+02,-4.091458e+00
1.051378e+02,-4.082258e+00
1.056385e+02,-4.092058e+00
1.061391e+02,-4.077858e+00
1.066398e+02,-4.068258e+00
1.071404e+02,-4.048858e+00
1.076411e+02,-4.033258e+00
1.081417e+02,-4.021658e+00
1.086424e+02,-4.002058e+00
1.091430e+02,-3.994858e+00
1.096437e+02,-3.990858e+00
1.101444e+02,-3.990858e+00
1.106450e+02,-3.983458e+00
1.111457e+02,-3.988058e+00
1.116463e+02,-3.987458e+00
1.121470e+02,-3.978458e+00
1.126476e+02,-3.983458e+00
1.131483e+02,-3.987058e+00
1.136490e+02,-3.966058e+00
1.141496e+02,-3.970458e+00
1.146503e+02,-3.960458e+00
1.151509e+02,-3.954658e+00
1.156516e+02,-3.939458e+00
1.161522e+02,-3.934658e+00
1.166529e+02,-3.930858e+00
1.171535e+02,-3.916858e+00
1.176542e+02,-3.922858e+00
1.181549e+02,-3.916058e+00
1.186555e+02,-3.909658e+00
1.191562e+02,-3.914658e+00
1.196568e+02,-3.901458e+00
1.201575e+02,-3.901458e+00
1.206581e+02,-3.881858e+00
1.211588e+02,-3.884858e+00
1.216594e+02,-3.870658e+00
1.221601e+02,-3.861458e+00
1.226608e+02,-3.855258e+00
1.231614e+02,-3.850458e+00
1.236621e+02,-3.849658e+00
1.241627e+02,-3.852458e+00
1.246634e+02,-3.834258e+00
1.251640e+02,-3.826858e+00
1.256647e+02,-3.818258e+00
1.261654e+02,-3.820458e+00
1.266660e+02,-3.817258e+00
1.271667e+02,-3.800858e+00
1.276673e+02,-3.795058e+00
1.281680e+02,-3.775658e+00
1.286686e+02,-3.772858e+00
1.291693e+02,-3.759458e+00
1.296699e+02,-3.747058e+00
1.301706e+02,-3.747658e+00
1.306713e+02,-3.734258e+00
1.311719e+02,-3.749058e+00
1.316726e+02,-3.733658e+00
1.321732e+02,-3.730658e+00
1.326739e+02,-3.730058e+00
1.331745e+02,-3.736058e+00
1.336752e+02,-3.741658e+00
1.341759e+02,-3.732258e+00
1.346765e+02,-3.724858e+00
1.351772e+02,-3.715658e+00
1.356778e+02,-3.706658e+00
1.361785e+02,-3.708258e+00
1.366791e+02,-3.696458e+00
1.371798e+02,-3.699258e+00
1.376804e+02,-3.685858e+00
1.381811e+02,-3.675658e+00
1.386818e+02,-3.650858e+00
1.391824e+02,-3.642258e+00
1.396831e+02,-3.618658e+00
1.401837e+02,-3.603658e+00
1.406844e+02,-3.615058e+00
1.411850e+02,-3.590458e+00
1.416857e+02,-3.587658e+00
1.421864e+02,-3.577458e+00
1.426870e+02,-3.573858e+00
1.431877e+02,-3.562058e+00
1.436883e+02,-3.556258e+00
1.441890e+02,-3.561058e+00
1.446896e+02,-3.546858e+00
1.451903e+02,-3.533658e+00
1.456909e+02,-3.515658e+00
1.461916e+02,-3.519458e+00
1.466923e+02,-3.514458e+00
1.471929e+02,-3.507858e+00
1.476936e+02,-3.503458e+00
1.481942e+02,-3.502858e+00
1.486949e+02,-3.499658e+00
1.491955e+02,-3.503258e+00
1.496962e+02,-3.488458e+00
1.501969e+02,-3.497058e+00
1.506975e+02,-3.500058e+00
1.511982e+02,-3.489658e+00
1.516988e+02,-3.497258e+00
1.521995e+02,-3.493858e+00
1.527001e+02,-3.477058e+00
1.532008e+02,-3.484658e+00
1.537014e+02,-3.489058e+00
1.542021e+02,-3.479458e+00
1.547028e+02,-3.466658e+00
1.552034e+02,-3.458858e+00
1.557041e+02,-3.449258e+00
1.562047e+02,-3.441858e+00
1.567054e+02,-3.442658e+00
1.572060e+02,-3.434858e+00
1.577067e+02,-3.440858e+00
1.582073e+02,-3.415858e+00
1.587080e+02,-3.427458e+00
1.592087e+02,-3.396658e+00
1.597093e+02,-3.393258e+00
1.602100e+02,-3.380658e+00
1.607106e+02,-3.375458e+00
1.612113e+02,-3.357258e+00
1.617119e+02,-3.342258e+00
1.622126e+02,-3.337058e+00
1.627133e+02,-3.319858e+00
1.632139e+02,-3.318858e+00
1.637146e+02,-3.316458e+00
1.642152e+02,-3.303858e+00
1.647159e+02,-3.307458e+00
1.652165e+02,-3.298058e+00
1.657172e+02,-3.305658e+00
1.662178e+02,-3.311058e+00
1.667185e+02,-3.302458e+00
1.672192e+02,-3.295058e+00
1.677198e+02,-3.287458e+00
1.682205e+02,-3.273458e+00
1.687211e+02,-3.275658e+00
1.692218e+02,-3.266858e+00
1.697224e+02,-3.263258e+00
1.702231e+02,-3.267058e+00
1.707238e+02,-3.261858e+00
1.712244e+02,-3.258458e+00
1.717251e+02,-3.245858e+00
1.722257e+02,-3.233858e+00
1.727264e+02,-3.240258e+00
1.732270e+02,-3.227858e+00
1.737277e+02,-3.224658e+00
1.742283e+02,-3.201658e+00
1.747290e+02,-3.195858e+00
1.752297e+02,-3.190858e+00
1.757303e+02,-3.200458e+00
1.762310e+02,-3.188858e+00
1.767316e+02,-3.178658e+00
1.772323e+02,-3.183858e+00
1.777329e+02,-3.167658e+00
1.782336e+02,-3.154058e+00
1.787343e+02,-3.152858e+00
1.792349e+02,-3.157458e+00
1.797356e+02,-3.131258e+00
1.802362e+02,-3.127458e+00
1.807369e+02,-3.112258e+00
1.812375e+02,-3.102258e+00
1.817382e+02,-3.088058e+00
1.822388e+02,-3.082858e+00
1.827395e+02,-3.071658e+00
1.832402e+02,-3.063058e+00
1.837408e+02,-3.079258e+00
1.842415e+02,-3.065458e+00
1.847421e+02,-3.069058e+00
1.852428e+02,-3.068058e+00
1.857434e+02,-3.061458e+00
1.862441e+02,-3.064658e+00
1.867448e+02,-3.067858e+00
1.872454e+02,-3.066458e+00
1.877461e+02,-3.075858e+00
1.882467e+02,-3.077858e+00
1.887474e+02,-3.062458e+00
1.892480e+02,-3.061258e+00
1.897487e+02,-3.072258e+00
1.902493e+02,-3.060058e+00
1.907500e+02,-3.054258e+00
1.912507e+02,-3.060258e+00
1.917513e+02,-3.056858e+00
1.922520e+02,-3.053458e+00
1.927526e+02,-3.033858e+00
1.932533e+02,-3.022858e+00
1.937539e+02,-3.020258e+00
1.942546e+02,-3.007458e+00
1.947552e+02,-2.999058e+00
1.952559e+02,-2.992658e+00
1.957566e+02,-2.988858e+00
1.962572e+02,-2.983458e+00
1.967579e+02,-2.970458e+00
1.972585e+02,-2.968858e+00
1.977592e+02,-2.956858e+00
1.982598e+02,-2.958658e+00
1.987605e+02,-2.948458e+00
1.992612e+02,-2.941258e+00
1.997618e+02,-2.938258e+00
2.002625e+02,-2.935458e+00
2.007631e+02,-2.931658e+00
2.012638e+02,-2.921058e+00
2.017644e+02,-2.910858e+00
2.022651e+02,-2.902058e+00
2.027657e+02,-2.894458e+00
2.032664e+02,-2.900858e+00
2.037671e+02,-2.895858e+00
2.042677e+02,-2.900258e+00
2.047684e+02,-2.892258e+00
2.052690e+02,-2.896058e+00
2.057697e+02,-2.891858e+00
2.062703e+02,-2.891658e+00
2.067710e+02,-2.878658e+00
2.072717e+02,-2.883058e+00
2.077723e+02,-2.884458e+00
2.082730e+02,-2.866058e+00
2.087736e+02,-2.867058e+00
2.092743e+02,-2.848458e+00
2.097749e+02,-2.835458e+00
2.102756e+02,-2.837458e+00
2.107762e+02,-2.821058e+00
2.112769e+02,-2.817858e+00
2.117776e+02,-2.809058e+00
2.122782e+02,-2.799858e+00
2.127789e+02,-2.792858e+00
2.132795e+02,-2.786458e+00
2.137802e+02,-2.770658e+00
2.142808e+02,-2.782858e+00
2.147815e+02,-2.791058e+00
2.152822e+02,-2.779258e+00
2.157828e+02,-2.767058e+00
2.162835e+02,-2.779058e+00
2.167841e+02,-2.788258e+00
2.172848e+02,-2.773058e+00
2.177854e+02,-2.764658e+00
2.182861e+02,-2.767258e+00
2.187867e+02,-2.763058e+00
2.192874e+02,-2.767458e+00
2.197881e+02,-2.763058e+00
2.202887e+02,-2.742858e+00
2.207894e+02,-2.732458e+00
2.212900e+02,-2.724458e+00
2.217907e+02,-2.705658e+00
2.222913e+02,-2.707058e+00
2.227920e+02,-2.712858e+00
2.232927e+02,-2.693858e+00
2.237933e+02,-2.689858e+00
2.242940e+02,-2.689658e+00
2.247946e+02,-2.679858e+00
2.252953e+02,-2.684458e+00
2.257959e+02,-2.668258e+00
2.262966e+02,-2.667058e+00
2.267972e+02,-2.655658e+00
2.272979e+02,-2.660858e+00
2.277986e+02,-2.637658e+00
2.282992e+02,-2.645258e+00
2.287999e+02,-2.631658e+00
2.293005e+02,-2.608058e+00
2.298012e+02,-2.613658e+00
2.303018e+02,-2.602458e+00
2.308025e+02,-2.587458e+00
2.313031e+02,-2.579058e+00
2.318038e+02,-2.581258e+00
2.323045e+02,-2.585258e+00
2.328051e+02,-2.585858e+00
2.333058e+02,-2.584658e+00
2.338064e+02,-2.589658e+00
2.343071e+02,-2.579058e+00
2.348077e+02,-2.578258e+00
2.353084e+02,-2.585258e+00
2.358091e+02,-2.580858e+00
2.363097e+02,-2.573058e+00
2.368104e+02,-2.560258e+00
2.373110e+02,-2.553258e+00
2.378117e+02,-2.558858e+00
2.383123e+02,-2.550458e+00
2.388130e+02,-2.529658e+00
2.393136e+02,-2.523058e+00
2.398143e+02,-2.512058e+00
2.403150e+02,-2.521658e+00
2.408156e+02,-2.510258e+00
2.413163e+02,-2.509458e+00
2.418169e+02,-2.502258e+00
2.423176e+02,-2.501058e+00
2.428182e+02,-2.490658e+00
2.433189e+02,-2.490858e+00
2.438196e+02,-2.484258e+00
2.443202e+02,-2.486258e+00
2.448209e+02,-2.474058e+00
2.453215e+02,-2.474458e+00
2.458222e+02,-2.472458e+00
2.463228e+02,-2.484658e+00
2.468235e+02,-2.482458e+00
2.473241e+02,-2.478858e+00
2.478248e+02,-2.475258e+00
2.483255e+02,-2.468258e+00
2.488261e+02,-2.456258e+00
2.493268e+02,-2.444258e+00
2.498274e+02,-2.443658e+00
2.503281e+02,-2.431858e+00
2.508287e+02,-2.432458e+00
2.513294e+02,-2.418258e+00
2.518301e+02,-2.424058e+00
2.523307e+02,-2.422658e+00
2.528314e+02,-2.425258e+00
2.533320e+02,-2.421258e+00
2.538327e+02,-2.423658e+00
2.543333e+02,-2.420458e+00
